t_sec,force_x,force_y,force_z,torque_x,torque_y,torque_z,imputed,trial_id,smoothed_sigma_s
14.4,-3.523104002693161e-105,-2.643128029524599e-149,3.175826981338021e-97,2.6557996670835385e-162,2.10729158046846e-77,3.533231744405762e-135,0,pressure_servo_20250805_155043.db3_export,0.05
14.45,-7.861107603404994e-106,-1.6031381874525077e-149,5.236053496195375e-97,3.237797844768524e-161,3.474336452285641e-77,2.7984471603129256e-115,0,pressure_servo_20250805_155043.db3_export,0.05
14.5,-6.452790068078192e-107,-3.5770848050634174e-150,3.175826981338021e-97,1.45113323669886e-160,2.10729158046846e-77,3.409206562986001e-114,0,pressure_servo_20250805_155043.db3_export,0.05
14.55,6.3591074614270815e-145,-2.936250013011996e-151,7.086227829496573e-98,2.3925185775269e-160,4.702003078293653e-78,1.527900379185916e-113,0,pressure_servo_20250805_155043.db3_export,0.05
14.6,2.8499541395079287e-144,-7.078852912918912e-142,5.816730016328594e-99,1.451136009238755e-160,3.859639162113024e-79,2.5190818546746108e-113,0,pressure_servo_20250805_155043.db3_export,0.05
14.65,4.698778944410248e-144,2.831419069976782e-119,-1.3478324197553905e-143,3.237922101385968e-161,2.0781582893412165e-157,1.527900379185916e-113,0,pressure_servo_20250805_155043.db3_export,0.05
14.7,1.6277231076355269e-102,3.44937457202128e-118,-1.6419960313710393e-142,4.5005376942945975e-143,1.2604667182214055e-157,3.409206562986001e-114,0,pressure_servo_20250805_155043.db3_export,0.05
14.75,1.9829726928467296e-101,1.5459024318929808e-117,-7.358915667334064e-142,5.482777328066225e-142,2.8124814069850806e-158,2.7984471603129256e-115,0,pressure_servo_20250805_155043.db3_export,0.05
14.8,8.887067044310028e-101,2.548762221889014e-117,-2.601437754780711e-43,2.4572103226291737e-141,2.3086253242211125e-159,-1.1755704394179755e-200,0,pressure_servo_20250805_155043.db3_export,0.05
14.85,1.4652296470092062e-100,1.5459024318929808e-117,-3.1691999736762016e-42,1.1746129676870356e+27,2.6881516015751416e-16,3255084192.9505544,0,pressure_servo_20250805_155043.db3_export,0.05
14.9,8.887067044310028e-101,3.44937457202128e-118,-1.4203368883740316e-41,1.4309715385011296e+28,3.2748390651644534e-15,39655043522.20148,0,pressure_servo_20250805_155043.db3_export,0.05
14.95,1.9829726928467296e-101,2.831419069976782e-119,-2.3417396394222997e-41,6.413169504065357e+28,1.4676810445463654e-14,177721575137.23062,0,pressure_servo_20250805_155043.db3_export,0.05
15.0,1.6277231076355269e-102,-5.282772877065314e-142,-1.4203368883740316e-41,1.0573528973957947e+29,2.4197969567469752e-14,293013341191.0832,0,pressure_servo_20250805_155043.db3_export,0.05
15.05,-6.699318704426688e-149,-2.3675745464221988e-141,-3.1691999736762016e-42,6.413169504065357e+28,1.4676810445463654e-14,177721575137.23062,0,pressure_servo_20250805_155043.db3_export,0.05
15.1,-1.494820055404099e-149,-3.903470514654488e-141,-2.601437754780711e-43,1.4309715385011296e+28,3.2748390651644534e-15,39655043522.20148,0,pressure_servo_20250805_155043.db3_export,0.05
15.15,-1.2270230219082173e-150,1.1577994008428831e-138,-5.062452455644082e-90,1.1746129676870356e+27,0.0124109270946731,3255084192.9505544,0,pressure_servo_20250805_155043.db3_export,0.05
15.2,1.2401622515621005e-163,3.501676243648054e-50,-5.066012290742936e-115,-1.7509169877588094e-137,0.1511960443775829,4.904801878467249e-109,0,pressure_servo_20250805_155043.db3_export,0.05
15.25,1.5108269115081407e-162,4.265914969058125e-49,-2.2704291913620918e-114,-1.0619848356874076e-137,0.6776136595653626,2.197088898394596e-108,0,pressure_servo_20250805_155043.db3_export,0.05
15.3,6.771056456403049e-162,1.9118504491819345e-48,-3.743304901417173e-114,-2.369608464621352e-138,1.1171960538423686,3.622143810314681e-108,0,pressure_servo_20250805_155043.db3_export,0.05
15.35,1.1163584804783145e-161,3.152108501963849e-48,5.30722974001429e-113,-1.9450930755762258e-139,0.6776136595653626,2.196921296169189e-108,0,pressure_servo_20250805_155043.db3_export,0.05
15.4,6.771056456403049e-162,1.9118504491819345e-48,6.737058312407989e-112,-1.5984291553723942e-177,0.1511960443775829,4.901987029163437e-109,0,pressure_servo_20250805_155043.db3_export,0.05
15.45,1.5108269119754366e-162,4.265914969058125e-49,3.0215689053250802e-111,2.69882566450067e-133,0.0124109270946728,4.023795985432502e-110,0,pressure_servo_20250805_155043.db3_export,0.05
15.5,4.537360364011254e-96,3.501676243648054e-50,-2.7597221848353017e-109,3.2878427358770956e-132,5.362451256567232e-83,6.447648271393262e-183,0,pressure_servo_20250805_155043.db3_export,0.05
15.55,5.5276365232102425e-95,-1.6740670730551684e-193,-3.419698943565945e-108,1.473508885437078e-131,2.403283918677797e-82,1.4386647913767255e-183,0,pressure_servo_20250805_155043.db3_export,0.05
15.6,2.4773148190872845e-94,-3.73534854110013e-194,-1.5338895085500097e-107,2.4294054419857493e-131,3.9623453162556427e-82,1.1809279742041015e-184,0,pressure_servo_20250805_155043.db3_export,0.05
15.65,4.0844016364498455e-94,-6.471951829955905e-157,-2.5290618842153465e-107,1.473508885437078e-131,2.403283918677797e-82,4.6542516201109896e-222,0,pressure_servo_20250805_155043.db3_export,0.05
15.7,2.4773148190872845e-94,-7.88445140824017e-156,-1.5339569297932566e-107,3.2878427358770956e-132,5.362451256567232e-83,1.0385039093664595e-222,0,pressure_servo_20250805_155043.db3_export,0.05
15.75,5.5276365232102425e-95,-3.533565970192151e-155,-3.422720554055632e-108,2.69882566450067e-133,4.401768040160455e-84,8.524559197126058e-224,0,pressure_servo_20250805_155043.db3_export,0.05
15.8,4.537360364011254e-96,-5.825865376477933e-155,-2.8095401196964657e-109,3.922325231025175e-81,-1.3115224792271516e-89,1.5883703791682366e-238,0,pressure_servo_20250805_155043.db3_export,0.05
15.85,7.691419571606929e-65,-3.533565970192151e-155,-1.1636745615201362e-98,4.7783703438879056e-80,-1.5977614751737087e-88,1.8838502768802405e+20,0,pressure_servo_20250805_155043.db3_export,0.05
15.9,9.370067248033792e-64,-7.88445140824017e-156,-1.4176458317943323e-97,2.1415170144229965e-79,-7.160670193602412e-88,2.2949994620963096e+21,0,pressure_servo_20250805_155043.db3_export,0.05
15.95,4.199372797384571e-63,-6.471951829955905e-157,-6.353447829962974e-97,3.530764653245428e-79,-1.1805949499575873e-87,1.0285474005708769e+22,0,pressure_servo_20250805_155043.db3_export,0.05
16.0,6.923595254647443e-63,4.4457952987031154e-179,-1.0475064579543525e-96,2.1415170144229965e-79,-7.160670732416307e-88,1.6957879772445298e+22,0,pressure_servo_20250805_155043.db3_export,0.05
8.105,1.0186319757311052e-85,-4.345079200610866e-182,-9.037570906088028e-72,1.237716759422109e-115,4.95692571852581e-148,-2.5601260165390366e-67,0,pressure_servo_20250805_155152.db3_export,0.05
8.155,1.2409477892523638e-84,-5.507071860248949e-60,-1.4900435388327966e-71,7.507131626296748e-116,2.221539981519478e-147,-3.1188719735126666e-66,0,pressure_servo_20250805_155152.db3_export,0.05
8.205,5.561542143952503e-84,-7.787990582283603e-57,-9.037570906088028e-72,1.6750674820309352e-116,3.6627002212419336e-147,-1.3977814435475426e-65,0,pressure_servo_20250805_155152.db3_export,0.05
8.255,9.169432830629684e-84,-9.436050223817024e-56,-2.016554643628212e-72,1.3749791195744692e-117,6.520813430223668e-143,-2.304551997766765e-65,0,pressure_servo_20250805_155152.db3_export,0.05
8.305,5.561542143952503e-84,-4.2204262630854115e-55,-1.655288851472385e-73,-2.4674247760157688e-144,7.943711341209026e-142,-1.3977814435475426e-65,0,pressure_servo_20250805_155152.db3_export,0.05
8.355,1.2409477892523638e-84,-6.953140091405221e-55,1.951347624564845e-152,-2.025385593438281e-145,3.560122248730645e-141,-3.1188719735126666e-66,0,pressure_servo_20250805_155152.db3_export,0.05
8.405,1.0186319757311052e-85,-4.216139853674944e-55,5.867712126789102e-98,-4.284973568539681e-226,5.869649210690292e-141,-2.5601260165390422e-67,0,pressure_servo_20250805_155152.db3_export,0.05
8.455,2.084479417719776e-106,-9.406533337436127e-56,7.14833675477548e-97,-3.5177204129902636e-227,-6.226126056910327e-88,-6.5098721380294095e-81,0,pressure_servo_20250805_155152.db3_export,0.05
8.505,4.647437876200906e-107,-7.720900712604958e-57,4.092533774939907e-45,-1.3852945912462743e-222,-7.58497430868886e-87,-2.917522281030469e-80,0,pressure_servo_20250805_155152.db3_export,0.05
8.555,3.813098782081778e-108,-1.388311211035026e-181,4.985726799718041e-44,7.07783551370165e-171,-3.399349645804588e-86,-4.810181042476493e-80,0,pressure_servo_20250805_155152.db3_export,0.05
8.605,-4.386183240842204e-128,-8.420533147155217e-182,2.234447730598792e-43,8.622568840052292e-170,-5.604580067584971e-86,-2.917522281030469e-80,0,pressure_servo_20250805_155152.db3_export,0.05
8.655,-5.343465084209895e-127,-1.8788749096598525e-182,3.6839815017058586e-43,3.852540241818997e-169,-3.399349645804588e-86,-6.5098721380294095e-81,0,pressure_servo_20250805_155152.db3_export,0.05
8.705,-1.11728165966128e-109,-7.575076841313558e+47,2.234447730598792e-43,6.227181996901849e-169,-7.58497430868886e-87,-5.343628454919013e-82,0,pressure_servo_20250805_155152.db3_export,0.05
8.755,-1.3611277071228298e-108,-9.228332787116715e+48,4.985726799718041e-44,-5.512398270307234e-147,-6.226126056910327e-88,-7.995736165696178e-147,0,pressure_servo_20250805_155152.db3_export,0.05
8.805,-6.100151168346696e-108,-4.135851818946338e+49,4.092533774939907e-45,-6.715475863701012e-146,-2.24644963146134e-225,-3.583440338310734e-146,0,pressure_servo_20250805_155152.db3_export,0.05
8.855,-1.0057448985739436e-107,-6.818866866360645e+49,-8.339785511307972e-76,-6.128104976263906e-46,2.1063259180039246e-78,2.170135047769812e-109,0,pressure_servo_20250805_155152.db3_export,0.05
8.905,-6.100151168346696e-108,-4.135851818946338e+49,-1.0159938662507173e-74,-7.465560186389195e-45,2.566030277535601e-77,1.877058767253088e-102,0,pressure_servo_20250805_155152.db3_export,0.05
8.955,-1.3611277071228298e-108,-9.228332787116715e+48,-4.553368605906352e-74,-3.345831949129146e-44,1.1500149848987855e-76,2.2867236736822326e-101,0,pressure_servo_20250805_155152.db3_export,0.05
9.005,-1.1172816596937677e-109,-7.575076841313558e+47,-7.507235673895992e-74,-5.516344302717292e-44,1.8960541672265147e-76,1.0248381138572906e-100,0,pressure_servo_20250805_155152.db3_export,0.05
9.055,-3.957832889634479e-119,-5.460885638933974e-146,-4.553368605906352e-74,-3.345831949129146e-44,1.1500149848987855e-76,1.6896721937494758e-100,0,pressure_servo_20250805_155152.db3_export,0.05
9.105,-1.773777640369937e-118,-1.2194235196765825e-146,-1.0159938662507173e-74,-7.465560186389195e-45,2.566030277535601e-77,1.0248379449456162e-100,0,pressure_servo_20250805_155152.db3_export,0.05
9.155,-2.9244649251701968e-118,-1.0163831566521432e-147,-8.339785511307972e-76,-6.128104976263906e-46,2.1063259180039246e-78,2.2867225105299943e-101,0,pressure_servo_20250805_155152.db3_export,0.05
9.205,-1.773777640369937e-118,-9.842346676735249e-150,4.3972498249790424e-151,2.3887084609078654e-246,2.663354341941087e-165,1.877056123487377e-102,0,pressure_servo_20250805_155152.db3_export,0.05
9.255,-3.957832889634479e-119,-2.1961243902163024e-150,3.608678374190712e-152,-2.877350406750466e-134,2.1862143749318886e-166,5.4099429793788476e-127,0,pressure_servo_20250805_155152.db3_export,0.05
9.305,6.947953847872171e-113,-1.8026886754881576e-151,-9.795750090840844e-155,1.2639459840811257e-50,2.397422479944945e-222,1.2071214433826763e-127,0,pressure_servo_20250805_155152.db3_export,0.05
9.355,8.464340974878208e-112,1.312335062384065e-190,-4.390150611788452e-154,1.5398014317723726e-49,-2.261876494851228e-140,9.90865620189457e-129,0,pressure_servo_20250805_155152.db3_export,0.05
9.405,3.793454443472631e-111,-2.2011808756222426e-209,-7.238134695232801e-154,6.900911247265145e-49,-2.7555296738382234e-139,173326.89936439026,0,pressure_servo_20250805_155152.db3_export,0.05
9.455,6.254349030385243e-111,-1.3647719796461951e-232,-4.390150611788452e-154,1.1377679160579795e-48,-1.2349427222232978e-138,2111553.9047341435,0,pressure_servo_20250805_155152.db3_export,0.05
9.505,3.793454443472631e-111,7.95994357969025e-186,-9.795750090840844e-155,6.900911247265145e-49,-2.0360763342258708e-138,9463328.056276672,0,pressure_servo_20250805_155152.db3_export,0.05
9.555,8.464340974878208e-112,9.697183595481126e-185,-8.04084132726727e-156,1.5398014317723726e-49,9.346998881329028e-114,15602390.257996652,0,pressure_servo_20250805_155152.db3_export,0.05
9.605,6.947954172750879e-113,4.3459662675700514e-184,5.0395665924229575e-177,1.2639459840811257e-50,1.13869757422493e-112,9463328.056276672,0,pressure_servo_20250805_155152.db3_export,0.05
9.655,-5.206426671406613e-138,7.165242632718017e-184,1.1244793168725855e-177,6.459150941293525e-127,5.103288472824336e-112,2111553.9047341435,0,pressure_servo_20250805_155152.db3_export,0.05
9.705,-1.161710816992014e-138,-1.4436561621101708e-119,5.87839101671395e-137,3.917673081606239e-127,8.413900255664256e-112,173326.89936439026,0,pressure_servo_20250805_155152.db3_export,0.05
9.755,-9.53590308141578e-140,-1.7587332476239514e-118,7.161346305977126e-136,-5.305384308461959e-119,5.103288472824336e-112,1.299502349934732e-140,0,pressure_servo_20250805_155152.db3_export,0.05
9.805,2.360759697915473e-192,-7.882095573516432e-118,3.2094927468403557e-135,-6.463281240282462e-118,1.13869757422493e-112,7.881880176040302e-141,0,pressure_servo_20250805_155152.db3_export,0.05
9.855,1.4318731567811579e-192,-1.2995378619718e-117,5.2915589598734767e-135,-2.896641689341654e-117,9.346998881329028e-114,1.758685185950607e-141,0,pressure_servo_20250805_155152.db3_export,0.05
9.905,-2.7551702142734385e-86,-7.882095451327527e-118,3.209492746840523e-135,-4.775754766814338e-117,-6.554484296480853e-137,1.4436167106862676e-142,0,pressure_servo_20250805_155152.db3_export,0.05
9.955,-3.356484449609626e-85,-1.758732700011101e-118,7.161346305997532e-136,-2.896641689341654e-117,-3.975495684420628e-137,1.3891750789443705e-165,0,pressure_servo_20250805_155152.db3_export,0.05
10.005,-1.5042719672575137e-84,-1.1115060067368486e-84,5.8783910176284855e-137,-5.0376491436503e-46,-1.5013748457688327e-133,1.6923617009599568e-164,0,pressure_servo_20250805_155152.db3_export,0.05
10.055,3.24495302597842e-42,-1.3540915214357294e-83,1.5078143188077137e-146,-6.137113026866281e-45,-1.8289416620937447e-132,7.584638938250974e-164,0,pressure_servo_20250805_155152.db3_export,0.05
10.105,3.953162064174857e-41,-6.06861717185595e-83,9.145356135909813e-147,-2.750463237593597e-44,-8.196744594005892e-132,1.2504955548074817e-163,0,pressure_servo_20250805_155152.db3_export,0.05
10.155,1.771684321628751e-40,-1.000545821497496e-82,-2.4621286545235973e-111,-4.534747244099312e-44,-1.35141471626338e-131,-2.249367125974386e-122,0,pressure_servo_20250805_155152.db3_export,0.05
10.205,2.921013626035249e-40,-6.06861717185595e-83,5.000721097446338e-103,-2.750463237593597e-44,-8.196744594005892e-132,-2.740290142758789e-121,0,pressure_servo_20250805_155152.db3_export,0.05
10.255,1.771684321628751e-40,-1.3540915214357294e-83,6.0921256878648686e-102,-6.137113026866281e-45,-1.8289409339563112e-132,-1.2281128382357202e-120,0,pressure_servo_20250805_155152.db3_export,0.05
10.305,3.953162064174857e-41,-1.1115060067368486e-84,2.7303013491259e-101,-5.0376491436503e-46,-1.5012861404699596e-133,-2.024815759219137e-120,0,pressure_servo_20250805_155152.db3_export,0.05
10.355,3.24495302597842e-42,5.103788598106559e-157,4.501505932823592e-101,1.867198728001224e-130,-5.618298766808766e-162,-1.2281128382357202e-120,0,pressure_servo_20250805_155152.db3_export,0.05
10.405,8.311559080670983e-132,2.28735935774502e-156,2.730301368289789e-101,-5.111804245196358e-162,-9.645111727735144e-69,-2.740290142758789e-121,0,pressure_servo_20250805_155152.db3_export,0.05
10.455,1.0125551830430438e-130,3.771218026849199e-156,-4.156220088968821e+120,-9.962337007004788e-163,-1.1750151537344364e-67,-2.249367125974386e-122,0,pressure_servo_20250805_155152.db3_export,0.05
10.505,4.537957496958168e-130,2.28735935774502e-156,-5.0633126133217125e+121,-2.3381492767039794e-84,-5.2660525719732245e-67,2.7719152188645737e-97,0,pressure_servo_20250805_155152.db3_export,0.05
10.555,-1.5268159321479334e-107,5.103788598106559e-157,-2.2692192798828778e+122,-2.8484489442669425e-83,-8.682252888037374e-67,3.376884041339973e-96,0,pressure_servo_20250805_155152.db3_export,0.05
10.605,-1.8600425872498045e-106,4.189444800522472e-158,-3.741310094625729e+122,-1.2765867916624692e-82,-5.2660525719732245e-67,1.5134144299872386e-95,0,pressure_servo_20250805_155152.db3_export,0.05
10.655,-8.33613253364078e-106,1.7279173605278994e-150,-2.2692192798828778e+122,-2.104741502070893e-82,-1.1750151537344364e-67,2.4951985621044706e-95,0,pressure_servo_20250805_155152.db3_export,0.05
10.705,-1.3743959023588914e-105,8.53696486656992e-14,-5.0633126133217125e+121,-1.2766158187457809e-82,-9.645111727735144e-69,1.5134144299872386e-95,0,pressure_servo_20250805_155152.db3_export,0.05
10.755,-8.33613253364078e-106,1.0400152292972577e-12,-4.156220088968821e+120,-2.8489364489230026e-83,-2.70305539845332e-152,3.376884041339973e-96,0,pressure_servo_20250805_155152.db3_export,0.05
10.805,-1.8600425872498045e-106,4.661024886126656e-12,-1.9377798131647533e-110,-2.341106141910511e-84,-4.456584931322175e-152,2.7719152188645737e-97,0,pressure_servo_20250805_155152.db3_export,0.05
10.855,-1.5268159321479334e-107,7.68473087301966e-12,-1.590626532970476e-111,-6.597658070707185e-88,-2.7030553985112056e-152,8.813076595204934e-139,0,pressure_servo_20250805_155152.db3_export,0.05
10.905,-3.139713933938282e-125,4.661024886126656e-12,1.7594862567273008e-216,-5.41568753654954e-89,-6.031331840439442e-153,1.0736525239630126e-137,0,pressure_servo_20250805_155152.db3_export,0.05
10.955,-7.005648728999055e-126,1.0400152292972577e-12,3.925944497366311e-217,2.5405802350565067e-125,-4.950818663326046e-154,4.81177678198591e-137,0,pressure_servo_20250805_155152.db3_export,0.05
11.005,-5.750586662794057e-127,8.53696486656992e-14,3.2226112599127056e-218,2.0854352658940003e-126,4.778680447248478e-118,-5.010973531567824e-124,0,pressure_servo_20250805_155152.db3_export,0.05
11.055,-3.7366047798647533e-182,3.485320859662297e-75,1.3072256415315668e-141,3.847280642046778e-135,5.821624568873636e-117,-6.104615478557915e-123,0,pressure_servo_20250805_155152.db3_export,0.05
11.105,-6.160619780762788e-182,4.245990032394979e-74,1.5925268483235038e-140,-8.881483259468179e-124,2.609071120191584e-116,-2.7358988468869787e-122,0,pressure_servo_20250805_155152.db3_export,0.05
11.155,-2.8388758063947636e-174,1.9029207120948945e-73,2.265201546967812e-114,-3.2593965307607985e-94,4.3016310526116967e-116,2.5825323859789907e-102,0,pressure_servo_20250805_155152.db3_export,0.05
11.205,-3.458458691971726e-173,3.1373858544866864e-73,2.7595804165711536e-113,-3.970757855153128e-93,2.609071120102143e-116,3.146168519551019e-101,0,pressure_servo_20250805_155152.db3_export,0.05
11.255,-1.549973651635719e-172,1.9029207120948945e-73,1.2367581391665903e-112,-1.7795702080398792e-92,-4.631391255504573e-112,1.410014906751349e-100,0,pressure_servo_20250805_155152.db3_export,0.05
11.305,-2.5554745284652768e-172,4.245990032394979e-74,2.0390694507554662e-112,-2.934015254699601e-92,-5.642260044022026e-111,2.32472156876506e-100,0,pressure_servo_20250805_155152.db3_export,0.05
11.355,-1.5499736516288653e-172,3.485320859662297e-75,1.2367581391665903e-112,-1.7795702080398792e-92,-2.5286857312954666e-110,1.4100149067495482e-100,0,pressure_servo_20250805_155152.db3_export,0.05
11.405,-3.458458691137494e-173,7.245004871260755e-101,2.7595804165711536e-113,-3.970757855153128e-93,-4.169097952102746e-110,3.1461685194703024e-101,0,pressure_servo_20250805_155152.db3_export,0.05
11.455,-2.838875769020762e-174,2.5334721431048666e-122,2.265201546967812e-114,-2.950708990104965e-84,-2.5286857312954666e-110,2.5825323846481943e-102,0,pressure_servo_20250805_155152.db3_export,0.05
11.505,4.823592643705011e-186,1.5366285303209738e-122,-2.772161479796301e-138,-3.594699444777643e-83,-5.6422605218900704e-111,-8.071687294468589e-112,0,pressure_servo_20250805_155152.db3_export,0.05
11.555,1.075990563250126e-186,3.4286817005916516e-123,-2.2755287125430456e-139,-1.611032521281027e-82,-4.631449471750247e-112,-1.8010368786828227e-112,0,pressure_servo_20250805_155152.db3_export,0.05
11.605,8.825609386905306e-188,2.814433326748528e-124,-1.0825022212308048e-164,-2.6561435856256856e-82,-3.1850991091903484e-157,-1.4783810970827047e-113,0,pressure_servo_20250805_155152.db3_export,0.05
11.655,2.3497243237741306e-186,-4.748824826923784e-78,-1.784744437723364e-164,-1.611032521281027e-82,-1.1322022403235805e-18,2.9143458863187e-139,0,pressure_servo_20250805_155152.db3_export,0.05
11.705,2.8625607727580112e-185,-5.7852529774437715e-77,-1.0825022212308048e-164,-3.594699444777643e-83,-1.3793046955036961e-17,6.502784643421996e-140,0,pressure_servo_20250805_155152.db3_export,0.05
11.755,1.2829107328448062e-184,-2.5927705038150502e-76,-1.3244942710234687e-157,-2.9507089897790253e-84,-6.181614778504885e-17,5.337810685067465e-141,0,pressure_servo_20250805_155152.db3_export,0.05
11.805,2.1151622136507216e-184,-4.27475587968376e-76,-1.6135643165457823e-156,8.102344975223198e-133,-1.0191759772595268e-16,-1.5015444352773418e-154,0,pressure_servo_20250805_155152.db3_export,0.05
11.855,-1.2309257940662359e-156,-2.5927705038150502e-76,-7.23149356086217e-156,-3.154952787775657e-186,-6.181614778504885e-17,4.863780421510497e-47,0,pressure_servo_20250805_155152.db3_export,0.05
11.905,-1.499574605228605e-155,-5.7852529774437715e-77,-1.1922717252724473e-155,-3.8435193283381513e-185,-1.3793046955036961e-17,5.925297561123941e-46,0,pressure_servo_20250805_155152.db3_export,0.05
11.955,-6.7206271184095555e-155,-4.748824826923784e-78,-7.23149356086217e-156,1.2116177501823244e-157,-1.1322022403235805e-18,2.655534131818993e-45,0,pressure_servo_20250805_155152.db3_export,0.05
12.005,-1.1080440882565943e-154,-9.913484965291136e-131,-5.8726829719702605e-123,1.47605259242773e-156,1.2674358570657589e-167,4.378235608200163e-45,0,pressure_servo_20250805_155152.db3_export,0.05
12.055,-6.7206271184095555e-155,1.0359060321111864e-51,-7.154392483915384e-122,6.615208770727523e-156,-5.117342909551186e-99,2.655534131818973e-45,0,pressure_servo_20250805_155152.db3_export,0.05
12.105,-1.499574605228605e-155,1.2619918980050828e-50,-3.2063762600072367e-121,1.0906635410420517e-155,-6.234199909045608e-98,5.9252975611237975e-46,0,pressure_servo_20250805_155152.db3_export,0.05
12.155,-1.230925794066236e-156,5.655855296144569e-50,-5.286420741741856e-121,6.615208770727523e-156,-2.793974559467225e-97,4.863780421510169e-47,0,pressure_servo_20250805_155152.db3_export,0.05
12.205,-1.77613749962345e-171,9.324928930755524e-50,-3.2063762600072367e-121,3.018438936549971e-05,-4.606485285988636e-97,-2.6934931959161248e-61,0,pressure_servo_20250805_155152.db3_export,0.05
12.255,-7.960096019479993e-171,5.655855296144569e-50,-7.154392483915384e-122,0.0003677211411527,-2.793974559467225e-97,3.476247879600336e-96,0,pressure_servo_20250805_155152.db3_export,0.05
12.305,-1.7003890165040385e+32,1.2619918980050828e-50,-5.8726829719702605e-123,0.0016480118192363,-6.234199909045608e-98,4.234936879913936e-95,0,pressure_servo_20250805_155152.db3_export,0.05
12.355,-2.071497892440697e+33,1.0359060321111864e-51,-5.854393759983767e-164,0.0027171121407402,8.500632226626923e-56,1.8979670328281872e-94,0,pressure_servo_20250805_155152.db3_export,0.05
12.405,-9.283809463779808e+33,-1.2087285349816577e-95,-9.652263519139337e-164,0.0016480118192363,1.0355890076304382e-54,3.1292186181114404e-94,0,pressure_servo_20250805_155152.db3_export,0.05
12.455,-1.530641413606092e+34,-1.992856446126463e-95,-1.6717425008331548e-100,0.0003677211411527,4.6411879368595765e-54,1.8979670328281872e-94,0,pressure_servo_20250805_155152.db3_export,0.05
12.505,-9.283809463779808e+33,-1.2087285349816577e-95,-2.036599292025123e-99,3.018438936549971e-05,7.652025272817229e-54,4.234936879913936e-95,0,pressure_servo_20250805_155152.db3_export,0.05
12.555,-2.071497892440697e+33,1.1020635115139948e-93,-9.12959388322821e-99,-7.249152922954391e-127,4.6411879368595765e-54,3.476247879600336e-96,0,pressure_servo_20250805_155152.db3_export,0.05
12.605,-1.7003890165040385e+32,1.34585173350991e-92,-1.5075215062536128e-98,-5.950467077051429e-128,1.0355890076304382e-54,-3.683729003205001e-111,0,pressure_servo_20250805_155152.db3_export,0.05
12.655,-1.05733766595674e-42,6.031788222847032e-92,-9.246925352326415e-99,-1.5000750352331594e-191,8.500632226626923e-56,-6.073442363079068e-111,0,pressure_servo_20250805_155152.db3_export,0.05
12.705,-2.688638206145853e-49,9.944737543366428e-92,-2.2336553891658823e-99,1.1662507411137892e-150,9.499702440642324e-110,-3.683729003205001e-111,0,pressure_servo_20250805_155152.db3_export,0.05
12.755,-3.2754318708888477e-48,6.031788222847032e-92,-2.866948146824969e-100,1.420784261028469e-149,1.5662361479208924e-109,-8.219510424285478e-112,0,pressure_servo_20250805_155152.db3_export,0.05
12.805,-1.467946721639951e-47,1.3458738721452711e-92,1.0582712959599648e-51,6.367513293959631e-149,9.499702440642324e-110,-6.74698501866595e-113,0,pressure_servo_20250805_155152.db3_export,0.05
12.855,-2.4202349842223074e-47,1.1047605494298592e-93,1.2892383671818112e-50,1.0498254609217082e-148,2.1196701269429521e-110,-1.2921819736836388e-162,0,pressure_servo_20250805_155152.db3_export,0.05
12.905,-1.467946721639951e-47,7.60056070482786e-160,5.777965499259215e-50,6.367513293959631e-149,1.7399311945323162e-111,-1.0606875553164828e-163,0,pressure_servo_20250805_155152.db3_export,0.05
12.955,-3.2754318708888477e-48,-1.1758097604350643e-166,9.526254620000154e-50,1.420784261028469e-149,-5.966937960320083e-173,8.090844718209748e-181,0,pressure_servo_20250805_155152.db3_export,0.05
13.005,-2.688638206145853e-49,-1.9385825623261115e-166,5.777965499259215e-50,1.1662507411137892e-150,-9.837817536127758e-173,1.805311477710219e-181,0,pressure_servo_20250805_155152.db3_export,0.05
13.055,-1.8172942123138539e-196,-1.1758097604350636e-166,1.2892383671818112e-50,3.709159683395775e-146,-5.966937960320083e-173,-2.028018955888216e-171,0,pressure_servo_20250805_155152.db3_export,0.05
13.105,-1.4917259325087556e-197,-2.623586201499627e-167,1.0582712959599648e-51,4.518681544225384e-145,-1.3314038226819654e-173,-3.332041162347394e-140,0,pressure_servo_20250805_155152.db3_export,0.05
13.155,-8.615741550478421e-207,-2.1535706973977674e-168,6.028803451123162e-145,2.0251325689093228e-144,-1.0928828095270272e-174,-4.059257133711252e-139,0,pressure_servo_20250805_155152.db3_export,0.05
13.205,-6.836199285090946e-184,-2.2911051756056328e-163,-7.999099505576824e-143,3.338879142348394e-144,-2.2407666239911737e-195,-1.819232832984553e-138,0,pressure_servo_20250805_155152.db3_export,0.05
13.255,3.5039806044938215e-143,-2.791137496515209e-162,-1.0038842148983466e-141,2.0251325689093228e-144,1.0332904583265704e-137,-2.9994078680976874e-138,0,pressure_servo_20250805_155152.db3_export,0.05
13.305,4.268722255266809e-142,5.305471102267555e-95,-4.555175504526947e-141,4.518681544225384e-145,1.2588054768215972e-136,-1.819232832984553e-138,0,pressure_servo_20250805_155152.db3_export,0.05
13.355,1.913108587573811e-141,6.46338696620613e-94,-7.917109497981186e-141,3.709160673002566e-146,5.641574747153055e-136,-4.059257133711252e-139,0,pressure_servo_20250805_155152.db3_export,0.05
