t_sec,angular_x,angular_y,angular_z,linear_x,linear_y,linear_z,imputed,trial_id,smoothed_sigma_s
11.486,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
11.536,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
11.586,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
11.636,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
11.686,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
11.736,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
11.786,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
11.836,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
11.886,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
11.936,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
11.986,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.036,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.086,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.136,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.186,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.236,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.286,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.336,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.386,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.436,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.486,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.536,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.586,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.636,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.686,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.736,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.786,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.836,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.886,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.936,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
12.986,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.036,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.086,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.136,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.186,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.236,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.286,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.336,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.386,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.436,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.486,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.536,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.586,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.636,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.686,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.736,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.786,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.836,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.886,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.936,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
13.986,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
14.036,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
14.086,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
14.136,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
14.186,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
14.236,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
14.286,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
14.336,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
14.386,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
14.436,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250708_145013.db3_export,0.05
5.925,0.0,-1.1109766207690289e-23,1.1017520451923712,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
5.975,0.0,-1.4953753748763525e-23,1.4829590891479711,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.025,0.0,-1.5811463304411764e-23,1.5680178779154936,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.075,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.125,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.175,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.225,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.275,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.325,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.375,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.425,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.475,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.525,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.575,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.625,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.675,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.725,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.775,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.825,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.875,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.925,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
6.975,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.025,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.075,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.125,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.175,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.225,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.275,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.325,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.375,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.425,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.475,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.525,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.575,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.625,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.675,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.725,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.775,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.825,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.875,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
7.925,-0.006850041648619,-1.581146330441176e-23,1.568017877915494,5.7780961469897665e-25,-0.0066658747415555,8.707528642871506e+31,0,pressure_servo_20250725_110821.db3_export,0.05
7.975,-0.0903006326634874,-1.4953753748763522e-23,1.4829590891479714,7.616971756205663e-24,-0.0878728535233617,1.1478694374730617e+33,0,pressure_servo_20250725_110821.db3_export,0.05
8.025,-0.4643810190313837,-1.1109766207690289e-23,1.1017520451923717,1.9454107239547395e-09,-0.4518641344895908,5.814943700031232e+33,0,pressure_servo_20250725_110821.db3_export,0.05
8.075,-1.0819862766893402,-4.772102184416565e-24,0.473247883282055,2.5645365119620706e-08,-1.0524778271854212,1.2592416996283845e+34,0,pressure_servo_20250725_110821.db3_export,0.05
8.125,-1.4604799119301188,-9.281146433433303e-25,0.0920408393264551,1.299157809782325e-07,-1.41902859951889,1.2592416891917558e+34,0,pressure_servo_20250725_110821.db3_export,0.05
8.175,-1.5522177776071795,-7.040508769509061e-26,0.0069820505589325,2.8133611915424005e-07,-1.5050417624914032,5.814944366075123e+33,0,pressure_servo_20250725_110821.db3_export,0.05
8.225,-1.5680672875534218,0.0,0.0,2.8133611915424e-07,-1.5169266740538805,1.1478769603098166e+33,0,pressure_servo_20250725_110821.db3_export,0.05
8.275,-1.5770242905398335,0.0,0.0,1.2991578097823134e-07,-1.5221220596085232,8.711488437892563e+31,0,pressure_servo_20250725_110821.db3_export,0.05
8.325,-1.583768144136259,0.0,0.0,-38681548483.639786,-1.5260390198711091,1.4883463340086625e+29,0,pressure_servo_20250725_110821.db3_export,0.05
8.375,-1.5882901386978656,0.0,0.0,-509919279276.2401,-1.5286738699858609,3.002205693937693e+29,0,pressure_servo_20250725_110821.db3_export,0.05
8.425,-1.5905772826579627,0.0,0.0,-2583178718416.708,-1.5300177574457527,2.953982180380264e+29,0,pressure_servo_20250725_110821.db3_export,0.05
8.475,-1.590923117900028,0.0,0.0,-5593943016383.411,-1.5302415030542886,1.3595132979222575e+29,0,pressure_servo_20250725_110821.db3_export,0.05
8.525,-1.5895659038660437,0.0,0.0,-57738458597867.2,-1.529481135316037,2.68190371741821e+28,0,pressure_servo_20250725_110821.db3_export,0.05
8.575,-1.5863392410201471,0.0,0.0,-689977940455135.0,-1.52763977487158,2.0345065811976063e+27,0,pressure_servo_20250725_110821.db3_export,0.05
8.625,-1.58089603836014,0.0,0.0,-3482754250557990.0,-1.524509063939801,-1.6478960775078528e+28,0,pressure_servo_20250725_110821.db3_export,0.05
8.675,-1.5730407215807622,0.0,0.0,-7540932472372496.0,-1.519978902646529,-2.1723463444160503e+29,0,pressure_servo_20250725_110821.db3_export,0.05
8.725,-1.5641816482454474,0.0,0.0,-7540893790824013.0,-1.5148624272345292,-1.10047998284672e+30,0,pressure_servo_20250725_110821.db3_export,0.05
8.775,-1.5544500515298505,0.0,0.0,-3482244331278714.0,-1.5090997582060963,-2.3831190242737628e+30,0,pressure_servo_20250725_110821.db3_export,0.05
8.825,-1.5456145940622943,0.0,0.0,-687394761736716.1,-1.5032545160685693,-2.3831190247268727e+30,0,pressure_servo_20250725_110821.db3_export,0.05
8.875,-1.5376361401298035,0.0,0.0,-52144515581456.51,-1.4971454376668802,-1.10047998881984e+30,0,pressure_servo_20250725_110821.db3_export,0.05
8.925,-1.5313750083117774,0.0,0.0,138.18616453091565,-1.491448501453936,-2.172346647005838e+29,0,pressure_servo_20250725_110821.db3_export,0.05
8.975,-1.5266219845477054,0.0,0.0,299.2462373241517,-1.4862478592999344,-1.647902630171049e+28,0,pressure_servo_20250725_110821.db3_export,0.05
9.025,-1.5237525611090463,0.0,0.0,299.24632000257816,-1.4828931344829437,4473345279140471.0,0,pressure_servo_20250725_110821.db3_export,0.05
9.075,-1.52239552134135,0.0,0.0,138.18638606636148,-1.4812452262905398,9687149559461036.0,0,pressure_servo_20250725_110821.db3_export,0.05
9.125,-1.5218037902002184,0.0,0.0,23.363895884614625,-1.4805151216615493,9687149559461036.0,0,pressure_servo_20250725_110821.db3_export,0.05
9.175,-1.5215981815042188,0.0,0.0,-49.52816151585,-1.4802622888155768,4473345279140471.0,0,pressure_servo_20250725_110821.db3_export,0.05
9.225,-1.5214279424985513,0.0,0.0,-261.3852067600682,-1.480041850211838,1.2870671472285696e+31,0,pressure_servo_20250725_110821.db3_export,0.05
9.275,-1.521202072336102,0.0,0.0,-566.0366979342458,-1.4797431057207175,1.696675489536047e+32,0,pressure_servo_20250725_110821.db3_export,0.05
9.325,-1.5209906042107109,0.0,0.0,-566.0366979346832,-1.479475930853114,8.595117295524829e+32,0,pressure_servo_20250725_110821.db3_export,0.05
9.375,-1.5207961942888422,0.0,0.0,-261.38520676123994,-1.4792463390701187,1.861295775917786e+33,0,pressure_servo_20250725_110821.db3_export,0.05
9.425,-1.5206136773898404,0.0,0.0,-51.59741960357293,-1.479036036126859,1.861295775917786e+33,0,pressure_servo_20250725_110821.db3_export,0.05
9.475,-1.520432600497911,0.0,0.0,-3.9140863449194754,-1.4788372307027091,8.595117295524829e+32,0,pressure_servo_20250725_110821.db3_export,0.05
9.525,-1.520280886867072,0.0,0.0,-7.661614625935393e-15,-1.4787084519060951,1.696675489536047e+32,0,pressure_servo_20250725_110821.db3_export,0.05
9.575,-1.5201535352108109,0.0,0.0,-1.0099278194790752e-13,-1.4786423206073724,1.2870671472285696e+31,0,pressure_servo_20250725_110821.db3_export,0.05
9.625,-1.5200514389535855,0.0,0.0,3.818446689786316e+17,-1.4785933812252547,6669661940909.957,0,pressure_servo_20250725_110821.db3_export,0.05
9.675,-1.5199613531398777,0.0,0.0,5.033665042737628e+18,-1.4785375120461468,3079925700147.528,0,pressure_servo_20250725_110821.db3_export,0.05
9.725,-1.5198682712373406,0.0,0.0,2.5499832900010623e+19,-1.4784547248788502,607977095590.741,0,pressure_servo_20250725_110821.db3_export,0.05
9.775,-1.519748399438546,0.0,0.0,5.52205742301054e+19,-1.47833174683223,46120035966.11522,0,pressure_servo_20250725_110821.db3_export,0.05
9.825,-1.5195667941339472,0.0,0.0,5.52205742301054e+19,-1.4781689099231483,-1.5549295091912734e+35,0,pressure_servo_20250725_110821.db3_export,0.05
9.875,-1.5193222846122538,0.0,0.0,2.5499832900010623e+19,-1.4779675421880782,-2.049784886423358e+36,0,pressure_servo_20250725_110821.db3_export,0.05
9.925,-1.519101591488787,0.0,0.0,5.033665042737628e+18,-1.4777817094643382,-1.038391939888308e+37,0,pressure_servo_20250725_110821.db3_export,0.05
9.975,-1.518916072399534,0.0,0.0,3.818446689786316e+17,-1.4776156866691454,-2.2486656842571527e+37,0,pressure_servo_20250725_110821.db3_export,0.05
10.025,-1.5187818966419817,0.0,0.0,158069865.8469896,-1.4774841704470196,-2.2486656842571527e+37,0,pressure_servo_20250725_110821.db3_export,0.05
10.075,-1.518667372305025,0.0,0.0,2083755051.2658973,-1.477351907849574,-1.038391939888308e+37,0,pressure_servo_20250725_110821.db3_export,0.05
10.125,-1.5184937440908437,0.0,0.0,10556007441.446054,-1.4771296719179248,-2.049784886423358e+36,0,pressure_servo_20250725_110821.db3_export,0.05
10.175,-1.5182381355138077,0.0,0.0,22859318210.149925,-1.476806863307865,-1.5549295091912734e+35,0,pressure_servo_20250725_110821.db3_export,0.05
10.225,-1.5179575349583356,0.0,0.0,22859318605.667427,-1.476505840655082,-4.246481342788185e-07,0,pressure_servo_20250725_110821.db3_export,0.05
10.275,-1.51766910273607,0.0,0.0,10556008501.228094,-1.4762434662431292,-1.9607359932042122e-07,0,pressure_servo_20250725_110821.db3_export,0.05
10.325,-1.517459486652452,0.0,0.0,2083756118.423596,-1.4760465423686135,-3.607496901645221e+17,0,pressure_servo_20250725_110821.db3_export,0.05
10.375,-1.517349903785487,0.0,0.0,158070358.5940673,-1.4759251079315912,-4.755580611919463e+18,0,pressure_servo_20250725_110821.db3_export,0.05
10.425,-1.510659124521086,0.0,0.0,97.27774236481764,-1.4694017440513112,-2.409109662976782e+19,0,pressure_servo_20250725_110821.db3_export,0.05
10.475,-1.4288477895802476,0.0,0.0,7.379312492589235,-1.38981523578872,-5.216991793417524e+19,0,pressure_servo_20250725_110821.db3_export,0.05
10.525,-1.0616174715500375,0.0,0.0,2.2669102545132115e-10,-1.0326132892571798,-5.216991793417524e+19,0,pressure_servo_20250725_110821.db3_export,0.05
10.575,-0.4560169312862305,0.0,0.0,1.0468169426947504e-10,-0.4435577947996069,-2.409109662976782e+19,0,pressure_servo_20250725_110821.db3_export,0.05
10.625,-0.0886899876221349,0.0,0.0,2.066415835448808e-11,-0.0862668132906923,-4.755580611919463e+18,0,pressure_servo_20250725_110821.db3_export,0.05
10.675,-0.0067278610471217,0.0,0.0,1.5675454444422402e-12,-0.0065440434524643,-3.607496901645221e+17,0,pressure_servo_20250725_110821.db3_export,0.05
10.725,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
10.775,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
10.825,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
10.875,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
10.925,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
10.975,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
11.025,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
11.075,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
11.125,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
11.175,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
11.225,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
11.275,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
11.325,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250725_110821.db3_export,0.05
