t_sec,data_0,data_1,data_2,imputed,trial_id,smoothed_sigma_s
2.364,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
2.414,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
2.464,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
2.514,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
2.564,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
2.614,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
2.664,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
2.714,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
2.764,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
2.814,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
2.864,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
2.914,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
2.964,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
3.014,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
3.064,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
3.114,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
3.164,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
3.214,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
3.264,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
3.314,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
3.364,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
3.414,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
3.464,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
3.514,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
3.564,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
3.614,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
3.664,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
3.714,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
3.764,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
3.814,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
3.864,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
3.914,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
3.964,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
4.014,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.064,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
4.114,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.164,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
4.214,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.264,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
4.314,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.364,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.414,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.464,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.514,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.564,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.614,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.664,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.714,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.764,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.814,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.864,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.914,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
4.964,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.014,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.064,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.114,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.164,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.214,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.264,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.314,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.364,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.414,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.464,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.514,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.564,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.614,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.664,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.714,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.764,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.814,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.864,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.914,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
5.964,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.014,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.064,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.114,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.164,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
6.214,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.264,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
6.314,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.364,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
6.414,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.464,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
6.514,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.564,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
6.614,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.664,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
6.714,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.764,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
6.814,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.864,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
6.914,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
6.964,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
7.014,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
7.064,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
7.114,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
7.164,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
7.214,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
7.264,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
7.314,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
7.364,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
7.414,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
7.464,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
7.514,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
7.564,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
7.614,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
7.664,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
7.714,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
7.764,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
7.814,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
7.864,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
7.914,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
7.964,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
8.014,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
8.064,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150122.db3_export,0.05
8.114,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150122.db3_export,0.05
8.164,1005.5226213430036,592.3623363357299,1005.5226213430036,0,pressure_servo_20250805_150122.db3_export,0.05
8.214,950.9769828943652,560.2290146753933,950.9769828943652,1,pressure_servo_20250805_150122.db3_export,0.05
8.264,706.5203912244897,416.2174581966053,706.5203912244897,0,pressure_servo_20250805_150122.db3_export,0.05
0.389,706.5203912244897,416.2174581966053,706.5203912244897,0,pressure_servo_20250805_150233.db3_export,0.05
0.439,950.9769828943652,560.2290146753933,950.9769828943652,1,pressure_servo_20250805_150233.db3_export,0.05
0.489,1005.5226213430036,592.3623363357299,1005.5226213430036,0,pressure_servo_20250805_150233.db3_export,0.05
0.539,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
0.589,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
0.639,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
0.689,1010.0,594.9999999999999,1009.9977834759125,0,pressure_servo_20250805_150233.db3_export,0.05
0.739,1010.0,594.9999999999999,1009.9685641605136,1,pressure_servo_20250805_150233.db3_export,0.05
0.789,1010.0,594.9999999999999,1009.8227597786016,0,pressure_servo_20250805_150233.db3_export,0.05
0.839,1010.0,594.9999999999999,1009.5314358394864,1,pressure_servo_20250805_150233.db3_export,0.05
0.889,1010.0,594.9999999999999,1009.3589134909712,0,pressure_servo_20250805_150233.db3_export,0.05
0.939,1010.0,594.9999999999999,1009.5314358394864,1,pressure_servo_20250805_150233.db3_export,0.05
0.989,1010.0,594.9999999999999,1009.822759778602,0,pressure_servo_20250805_150233.db3_export,0.05
1.039,1010.0,594.9999999999999,1009.9685641605136,1,pressure_servo_20250805_150233.db3_export,0.05
1.089,1010.0,594.9999999999999,1009.9977834759125,0,pressure_servo_20250805_150233.db3_export,0.05
1.139,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
1.189,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
1.239,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
1.289,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
1.339,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
1.389,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
1.439,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
1.489,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
1.539,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
1.589,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
1.639,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
1.689,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
1.739,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
1.789,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
1.839,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
1.889,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
1.939,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
1.989,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
2.039,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.089,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
2.139,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.189,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
2.239,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.289,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
2.339,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.389,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
2.439,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.489,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
2.539,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.589,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
2.639,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.689,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
2.739,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.789,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.839,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.889,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.939,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
2.989,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.039,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.089,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.139,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.189,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.239,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.289,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.339,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.389,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.439,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.489,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.539,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.589,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.639,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.689,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.739,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.789,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.839,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.889,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.939,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
3.989,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.039,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.089,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.139,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.189,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.239,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.289,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.339,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.389,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.439,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.489,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
4.539,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.589,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
4.639,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.689,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
4.739,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.789,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
4.839,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.889,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
4.939,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
4.989,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
5.039,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
5.089,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
5.139,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
5.189,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
5.239,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
5.289,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
5.339,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
5.389,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
5.439,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
5.489,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
5.539,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
5.589,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
5.639,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
5.689,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
5.739,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
5.789,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
5.839,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
5.889,1010.0,594.9999999999999,1009.9988917379562,0,pressure_servo_20250805_150233.db3_export,0.05
5.939,1010.0,594.9999999999999,1009.9842820802568,1,pressure_servo_20250805_150233.db3_export,0.05
5.989,1010.0,594.9999999999999,1009.911379889301,0,pressure_servo_20250805_150233.db3_export,0.05
6.039,1010.0,594.9999999999999,1009.7657179197432,1,pressure_servo_20250805_150233.db3_export,0.05
6.089,1010.0,594.9999999999999,1009.6794567454856,0,pressure_servo_20250805_150233.db3_export,0.05
6.139,1010.0,594.9999999999999,1009.7657179197432,1,pressure_servo_20250805_150233.db3_export,0.05
6.189,1010.0,594.9999999999999,1009.911379889301,0,pressure_servo_20250805_150233.db3_export,0.05
6.239,1010.0,594.9999999999999,1009.9842820802568,1,pressure_servo_20250805_150233.db3_export,0.05
6.289,1010.0,594.9999999999999,1009.9988917379562,0,pressure_servo_20250805_150233.db3_export,0.05
6.339,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
6.389,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150233.db3_export,0.05
6.439,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150233.db3_export,0.05
6.489,1005.5226213430036,592.3623363357299,1005.5226213430036,0,pressure_servo_20250805_150233.db3_export,0.05
6.539,950.9769828943652,560.2290146753933,950.9769828943652,1,pressure_servo_20250805_150233.db3_export,0.05
6.589,706.5203912244897,416.2174581966053,706.5203912244897,0,pressure_servo_20250805_150233.db3_export,0.05
0.064,706.5203912244897,416.2174581966053,706.5203912244897,0,pressure_servo_20250805_150344.db3_export,0.05
0.114,950.9769828943652,560.2290146753933,950.9769828943652,1,pressure_servo_20250805_150344.db3_export,0.05
0.164,1005.5226213430036,592.3623363357299,1005.5226213430036,0,pressure_servo_20250805_150344.db3_export,0.05
0.214,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
0.264,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
0.314,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
0.364,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
0.414,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
0.464,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
0.514,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
0.564,1010.0,594.9999999999999,1009.9977834759125,0,pressure_servo_20250805_150344.db3_export,0.05
0.614,1010.0,594.9999999999999,1009.9685641605136,1,pressure_servo_20250805_150344.db3_export,0.05
0.664,1010.0,594.9999999999999,1009.8227597786016,0,pressure_servo_20250805_150344.db3_export,0.05
0.714,1010.0,594.9999999999999,1009.5314358394864,1,pressure_servo_20250805_150344.db3_export,0.05
0.764,1010.0,594.9999999999999,1009.3589134909712,0,pressure_servo_20250805_150344.db3_export,0.05
0.814,1010.0,594.9999999999999,1009.5314358394864,1,pressure_servo_20250805_150344.db3_export,0.05
0.864,1010.0,594.9999999999999,1009.822759778602,0,pressure_servo_20250805_150344.db3_export,0.05
0.914,1010.0,594.9999999999999,1009.9685641605136,1,pressure_servo_20250805_150344.db3_export,0.05
0.964,1010.0,594.9999999999999,1009.9977834759125,0,pressure_servo_20250805_150344.db3_export,0.05
1.014,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
1.064,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
1.114,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
1.164,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
1.214,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
1.264,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
1.314,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
1.364,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
1.414,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
1.464,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
1.514,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
1.564,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
1.614,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
1.664,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
1.714,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
1.764,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
1.814,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
1.864,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
1.914,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
1.964,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
2.014,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
2.064,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
2.114,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
2.164,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
2.214,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
2.264,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
2.314,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
2.364,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
2.414,1010.0,594.9999999999999,1010.0,1,pressure_servo_20250805_150344.db3_export,0.05
2.464,1010.0,594.9999999999999,1010.0,0,pressure_servo_20250805_150344.db3_export,0.05
